,Team_Id,Team_Name,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
59441,1408,Tulane,2014,33,1408,70,1238,65,H,0,20,48,11,25,19,27,11,22,13,12,3,1,16,20,50,6,16,19,24,11,18,6,13,5,4,22
59442,1408,Tulane,2014,47,1408,84,1106,66,H,0,29,53,4,10,22,23,10,26,14,12,3,1,17,22,53,7,25,15,23,10,14,14,10,7,5,20
59443,1408,Tulane,2014,48,1408,65,1318,62,H,0,22,49,5,17,16,20,10,21,13,12,4,4,21,20,47,7,19,15,30,13,18,15,12,7,0,19
59444,1408,Tulane,2014,59,1408,61,1220,58,H,0,18,51,6,19,19,28,12,22,6,14,4,4,23,17,46,6,21,18,26,10,25,9,12,9,4,24
59445,1408,Tulane,2014,68,1408,73,1317,62,A,0,23,57,5,18,22,28,13,28,7,9,6,5,21,21,56,3,12,17,25,13,24,5,12,4,0,22
59446,1408,Tulane,2014,75,1408,58,1349,41,H,0,21,53,9,22,7,11,9,30,13,10,10,4,15,13,46,4,24,11,16,8,26,10,16,6,2,16
59447,1408,Tulane,2014,80,1408,59,1187,54,A,0,21,49,5,13,12,21,13,21,10,12,4,5,18,18,50,4,20,14,17,13,22,13,14,5,1,19
59448,1408,Tulane,2014,95,1408,64,1150,63,H,0,20,45,8,17,16,25,6,28,13,15,6,3,22,21,56,4,14,17,25,11,24,16,10,6,1,19
59449,1408,Tulane,2014,97,1408,68,1267,65,H,0,22,48,8,16,16,25,11,22,10,14,7,3,25,20,45,5,13,20,32,9,19,9,13,8,4,19
59450,1408,Tulane,2014,103,1408,86,1412,80,A,0,29,51,8,21,20,29,9,29,12,17,5,3,33,25,68,4,18,26,41,23,19,5,9,10,3,24
59451,1408,Tulane,2014,110,1408,68,1427,56,H,0,20,44,10,22,18,24,13,29,15,16,2,9,20,17,50,7,20,15,25,11,14,13,9,7,1,19
59452,1408,Tulane,2014,115,1408,72,1194,64,H,0,21,59,4,13,26,36,21,23,8,12,10,1,16,24,51,4,14,12,16,8,22,14,17,8,7,27
59453,1408,Tulane,2014,128,1408,66,1317,61,N,0,23,47,9,17,11,19,8,28,10,14,2,1,17,19,48,6,13,17,20,3,22,10,8,7,5,17
59665,1409,Tulsa,2014,23,1409,63,1232,62,N,0,20,52,8,21,15,19,9,29,15,13,5,2,18,20,48,7,20,15,22,3,24,16,12,7,1,15
59666,1409,Tulsa,2014,30,1409,98,1411,71,H,0,36,67,11,21,15,23,14,25,20,9,8,3,27,20,48,7,22,24,35,9,22,15,15,3,2,18
59667,1409,Tulsa,2014,36,1409,78,1114,64,H,0,22,51,8,21,26,40,11,26,14,15,10,3,24,20,55,4,16,20,27,12,26,9,17,6,3,27
59668,1409,Tulsa,2014,44,1409,66,1213,65,H,0,23,57,4,15,16,31,14,20,9,7,7,1,21,18,38,10,15,19,26,3,27,13,17,4,2,27
59669,1409,Tulsa,2014,61,1409,73,1168,57,H,0,24,48,6,12,19,31,6,23,16,8,9,8,19,19,51,6,18,13,20,14,22,8,16,5,2,23
59670,1409,Tulsa,2014,66,1409,97,1408,71,H,0,33,58,11,23,20,27,13,21,21,7,7,2,19,24,50,6,15,17,23,8,16,7,11,2,3,20
59671,1409,Tulsa,2014,69,1409,75,1379,71,H,0,22,53,7,25,24,32,11,24,16,8,8,3,22,23,54,8,20,17,23,11,25,11,11,2,0,27
59672,1409,Tulsa,2014,75,1409,69,1267,52,A,0,24,58,7,13,14,18,10,29,11,11,5,4,18,19,58,4,16,10,15,12,27,12,14,2,4,16
59673,1409,Tulsa,2014,80,1409,58,1292,53,H,0,18,45,5,18,17,25,8,29,9,15,8,3,15,20,51,2,12,11,19,6,23,10,11,11,6,19
59674,1409,Tulsa,2014,89,1409,94,1317,63,H,0,36,63,6,15,16,19,14,29,15,16,10,7,14,23,60,8,20,9,15,11,15,12,18,9,4,18
59675,1409,Tulsa,2014,96,1409,66,1349,56,A,0,22,51,2,11,20,31,12,25,14,11,5,1,17,18,49,7,28,13,20,8,27,15,13,6,0,23
59676,1409,Tulsa,2014,101,1409,76,1187,58,H,0,28,58,6,22,14,18,15,26,16,10,3,3,13,21,54,9,24,7,11,9,17,12,12,6,4,18
59677,1409,Tulsa,2014,103,1409,76,1330,37,H,0,27,47,8,14,14,15,10,24,18,21,9,7,13,13,47,4,17,7,11,11,10,8,22,11,2,17
59678,1409,Tulsa,2014,108,1409,71,1194,52,A,0,28,59,4,12,11,16,12,30,12,9,4,2,19,15,48,5,19,17,23,9,23,9,13,3,6,14
59679,1409,Tulsa,2014,110,1409,77,1198,65,A,0,21,46,4,12,31,48,9,37,9,17,11,7,27,19,55,5,15,22,32,5,22,8,17,7,3,28
59680,1409,Tulsa,2014,115,1409,65,1431,60,A,0,23,56,2,19,17,23,13,21,8,13,8,5,20,21,51,0,8,18,23,11,26,7,17,6,5,19
59681,1409,Tulsa,2014,118,1409,72,1427,70,H,1,22,60,6,27,22,31,13,22,14,12,11,6,19,24,55,7,19,15,18,11,31,9,21,8,3,23
59682,1409,Tulsa,2014,122,1409,79,1317,68,A,0,23,52,4,13,29,43,9,28,9,5,5,5,20,22,60,7,21,17,22,11,26,6,12,2,1,30
59683,1409,Tulsa,2014,129,1409,70,1408,49,N,0,25,53,4,17,16,28,11,31,8,8,6,3,17,16,48,8,21,9,16,5,27,6,13,5,0,22
59684,1409,Tulsa,2014,130,1409,76,1292,69,N,0,23,50,3,11,27,39,10,19,6,11,9,1,20,21,52,8,20,19,27,15,24,8,21,3,4,32
59685,1409,Tulsa,2014,131,1409,69,1256,60,N,0,23,53,5,9,18,25,9,29,4,11,6,3,19,17,52,11,25,15,23,10,27,7,13,3,1,22
59813,1410,UTRGV,2014,11,1410,81,1399,78,N,0,25,60,7,15,24,27,13,22,7,12,6,2,18,29,60,7,21,13,20,14,24,13,15,7,3,22
59814,1410,UTRGV,2014,17,1410,70,1427,55,A,0,26,56,8,20,10,13,16,23,17,16,2,5,22,17,44,4,18,17,26,6,16,6,13,6,2,13
59815,1410,UTRGV,2014,23,1410,66,1249,61,A,0,25,54,1,5,15,29,14,28,9,17,10,3,19,20,57,7,19,14,25,14,22,13,18,8,9,19
59816,1410,UTRGV,2014,73,1410,78,1282,66,A,0,29,50,4,12,16,29,7,28,13,12,7,3,24,20,59,4,16,22,31,16,20,10,13,7,0,22
59817,1410,UTRGV,2014,75,1410,84,1152,61,A,0,23,51,4,13,34,43,9,26,9,10,9,1,16,23,57,8,27,7,11,11,24,9,19,6,2,26
59818,1410,UTRGV,2014,101,1410,71,1152,68,H,1,22,49,8,25,19,26,10,33,15,23,5,4,17,24,69,9,31,11,17,16,20,11,13,14,2,23
59819,1410,UTRGV,2014,103,1410,68,1282,59,H,0,26,49,5,19,11,16,5,30,14,10,6,1,18,20,50,8,25,11,18,6,21,12,11,4,1,16
59820,1410,UTRGV,2014,115,1410,63,1167,61,A,0,22,52,5,13,14,18,6,25,14,12,9,2,16,23,55,7,18,8,17,14,25,17,18,6,6,20
59971,1411,TX Southern,2014,4,1411,95,1313,83,H,0,33,56,8,17,21,32,9,22,21,6,2,7,14,32,72,8,19,11,15,21,20,19,10,3,6,25
59972,1411,TX Southern,2014,22,1411,63,1224,54,N,0,19,46,3,11,22,27,14,24,10,18,6,2,15,22,55,3,13,7,12,13,15,5,17,9,7,23
59973,1411,TX Southern,2014,44,1411,90,1396,89,A,0,35,59,6,16,14,21,10,18,28,11,8,1,12,36,64,7,19,10,11,11,19,24,11,6,3,17
59974,1411,TX Southern,2014,61,1411,83,1108,66,H,0,28,52,6,14,21,28,8,32,17,15,3,6,11,27,67,6,18,6,9,11,23,17,9,6,0,20
59975,1411,TX Southern,2014,68,1411,87,1341,83,H,3,29,66,4,22,25,42,15,40,13,12,6,5,19,28,79,13,40,14,17,13,31,11,13,7,4,37
59976,1411,TX Southern,2014,75,1411,74,1212,72,A,0,20,39,7,15,27,36,9,18,10,16,4,1,11,24,46,13,26,11,12,5,15,13,12,7,3,25
59977,1411,TX Southern,2014,82,1411,94,1290,56,H,0,29,54,8,18,28,37,11,37,19,16,3,7,21,20,65,1,14,15,23,13,19,7,12,9,0,28
59978,1411,TX Southern,2014,84,1411,72,1115,71,H,0,26,53,3,13,17,24,16,22,16,17,7,3,12,24,59,14,27,9,12,14,16,15,15,10,4,21
59979,1411,TX Southern,2014,103,1411,74,1212,71,H,0,27,57,6,18,14,22,8,21,18,9,10,3,14,28,56,4,19,11,11,7,27,11,15,4,2,17
59980,1411,TX Southern,2014,110,1411,73,1290,65,A,0,24,54,7,18,18,25,8,26,5,8,8,5,15,24,58,7,17,10,13,10,25,12,12,5,4,21
59981,1411,TX Southern,2014,112,1411,65,1115,55,A,0,26,47,7,19,6,7,5,25,16,15,4,6,13,20,50,5,11,10,18,8,16,9,9,10,3,10
59982,1411,TX Southern,2014,117,1411,86,1106,66,H,0,31,57,6,17,18,24,13,34,20,14,2,4,21,26,68,4,20,10,19,12,16,14,5,6,3,18
59983,1411,TX Southern,2014,119,1411,79,1105,58,H,0,25,60,10,21,19,25,14,30,16,10,6,4,15,21,55,6,22,10,12,5,25,11,10,6,6,21
59984,1411,TX Southern,2014,122,1411,77,1108,69,A,0,22,42,8,15,25,32,3,22,7,12,1,5,17,23,57,5,16,18,24,7,14,9,9,6,2,24
59985,1411,TX Southern,2014,124,1411,67,1380,64,A,0,21,54,7,16,18,30,9,37,7,7,2,4,22,23,64,3,16,15,23,10,30,9,5,5,5,20
59986,1411,TX Southern,2014,128,1411,79,1212,54,N,0,29,61,5,19,16,27,16,34,14,13,5,10,21,18,62,3,13,15,24,15,22,7,12,7,3,19
59987,1411,TX Southern,2014,130,1411,73,1106,61,N,0,23,46,8,20,19,24,6,27,12,18,4,4,22,22,54,1,8,16,26,9,21,9,12,9,4,22
59988,1411,TX Southern,2014,131,1411,78,1341,73,N,0,22,46,6,15,28,35,10,22,13,14,2,4,15,28,61,6,17,11,17,13,18,13,9,8,1,29
60245,1412,UAB,2014,7,1412,79,1353,76,H,0,27,64,2,14,23,34,22,32,11,9,1,2,20,25,58,7,21,19,26,5,22,14,3,5,6,25
60246,1412,UAB,2014,10,1412,81,1407,69,H,0,30,60,5,13,16,17,14,39,18,20,3,4,15,29,72,7,23,4,10,8,16,15,7,11,2,14
60247,1412,UAB,2014,18,1412,87,1304,74,N,0,29,54,5,13,24,33,14,27,16,12,2,6,12,28,65,6,20,12,18,11,17,7,6,9,1,24
60248,1412,UAB,2014,23,1412,85,1197,73,H,0,26,58,4,14,29,49,19,30,15,15,4,6,14,27,66,8,24,11,14,10,24,13,12,11,1,36
60249,1412,UAB,2014,27,1412,63,1314,59,H,0,19,62,3,12,22,28,21,31,7,12,4,1,14,27,63,1,12,4,11,11,26,10,9,8,10,19
60250,1412,UAB,2014,33,1412,74,1318,69,A,0,29,61,6,13,10,18,16,29,10,11,3,5,20,23,59,6,23,17,23,11,18,16,7,3,5,17
60251,1412,UAB,2014,41,1412,84,1204,62,H,0,32,66,6,17,14,17,15,32,22,15,6,7,22,22,68,4,21,14,20,17,21,8,13,9,2,15
60252,1412,UAB,2014,44,1412,67,1151,52,H,0,25,55,6,17,11,16,13,33,14,14,3,6,13,19,62,8,30,6,8,12,18,11,8,5,1,15
60253,1412,UAB,2014,55,1412,69,1105,57,H,0,23,67,6,21,17,22,23,28,16,11,6,4,15,23,64,4,19,7,11,14,23,9,12,8,8,23
60254,1412,UAB,2014,73,1412,78,1427,65,H,0,28,65,8,21,14,23,16,26,23,9,7,13,19,22,68,7,20,14,18,22,25,10,15,3,2,21
60255,1412,UAB,2014,82,1412,70,1409,63,A,0,23,61,5,12,19,24,18,32,2,17,4,6,22,23,63,4,16,13,21,12,23,8,6,8,4,19
60256,1412,UAB,2014,87,1412,75,1330,66,H,0,28,57,7,17,12,23,12,34,18,19,6,4,16,24,69,6,20,12,23,18,23,8,11,14,3,18
60257,1412,UAB,2014,101,1412,84,1379,60,H,0,32,60,11,23,9,18,13,24,22,11,4,5,19,21,57,2,16,16,24,16,23,12,11,3,1,19
60258,1412,UAB,2014,108,1412,68,1267,62,A,0,21,61,7,19,19,34,19,32,17,9,5,4,18,23,60,3,20,13,23,13,28,10,11,6,1,22
60259,1412,UAB,2014,110,1412,64,1150,62,A,0,22,54,4,13,16,32,13,30,6,11,5,5,19,24,61,6,18,8,15,11,27,12,11,6,3,20
60260,1412,UAB,2014,115,1412,61,1349,60,A,0,21,58,1,8,18,23,19,24,11,11,7,3,13,24,61,6,27,6,9,14,20,16,9,5,2,18
60384,1413,UC Davis,2014,18,1413,80,1188,75,N,0,30,53,9,14,11,20,4,20,14,10,6,2,16,28,57,9,25,10,13,11,23,16,16,5,4,18
60385,1413,UC Davis,2014,19,1413,64,1260,61,N,1,23,50,6,21,12,15,5,28,15,18,6,2,23,20,56,4,17,17,24,11,23,13,14,11,4,15
60386,1413,UC Davis,2014,47,1413,80,1102,74,H,0,27,53,5,21,21,24,9,19,17,12,7,0,14,29,62,9,23,7,8,13,20,23,15,3,3,15
60387,1413,UC Davis,2014,75,1413,69,1168,61,H,0,23,48,7,19,16,26,5,23,6,10,7,6,19,22,58,3,21,14,17,16,25,4,17,4,3,21
60388,1413,UC Davis,2014,87,1413,62,1142,58,A,0,23,47,10,22,6,13,7,18,13,12,3,3,13,24,49,3,10,7,11,9,21,10,12,8,0,17
60389,1413,UC Davis,2014,94,1413,90,1169,86,H,1,26,57,13,32,25,31,11,24,13,16,5,4,25,26,61,3,11,31,37,13,21,15,11,7,2,23
60390,1413,UC Davis,2014,115,1413,85,1142,73,H,0,25,51,13,24,22,28,12,21,17,11,5,2,19,25,60,5,17,18,26,17,17,17,8,7,2,21
60579,1414,UC Irvine,2014,10,1414,86,1449,72,A,0,34,57,2,9,16,33,6,37,20,14,2,13,23,24,64,6,16,18,29,10,28,9,8,6,4,27
60580,1414,UC Irvine,2014,18,1414,84,1254,64,H,0,33,60,5,16,13,17,15,29,25,13,4,7,16,21,61,6,19,16,23,14,15,11,6,4,0,15
60581,1414,UC Irvine,2014,20,1414,81,1186,58,H,0,27,67,11,19,16,24,18,31,17,6,8,14,13,18,60,4,21,18,25,15,29,6,11,4,4,15
60582,1414,UC Irvine,2014,26,1414,79,1170,53,A,0,28,52,4,13,19,29,12,32,18,16,10,7,21,19,56,5,15,10,19,9,20,11,11,7,1,22
60583,1414,UC Irvine,2014,41,1414,70,1186,61,A,0,27,55,5,14,11,20,11,34,14,18,7,8,20,21,63,9,27,10,19,12,22,12,10,4,4,18
60584,1414,UC Irvine,2014,47,1414,63,1176,50,A,0,24,39,6,12,9,13,4,25,12,11,5,5,15,17,50,7,25,9,12,10,14,11,8,5,3,17
60585,1414,UC Irvine,2014,59,1414,75,1288,63,H,0,29,52,4,14,13,21,10,27,23,13,4,7,16,24,64,4,13,11,15,16,18,10,6,5,5,19
60586,1414,UC Irvine,2014,66,1414,46,1253,44,A,0,17,50,5,18,7,9,15,27,11,15,2,5,13,17,54,3,12,7,14,15,20,6,9,9,1,15
60587,1414,UC Irvine,2014,68,1414,72,1415,52,A,0,26,54,11,21,9,12,3,29,14,4,5,7,19,16,54,1,12,19,24,11,27,8,9,1,3,11
60588,1414,UC Irvine,2014,73,1414,72,1168,54,H,0,24,48,4,10,20,29,9,34,18,12,5,2,20,18,50,3,20,15,25,4,22,9,8,7,3,20
60589,1414,UC Irvine,2014,80,1414,72,1169,66,H,0,25,55,9,29,13,22,14,28,16,15,4,13,21,22,63,2,5,20,24,15,23,6,7,6,2,17
60590,1414,UC Irvine,2014,89,1414,64,1142,50,A,0,25,52,7,16,7,11,9,30,19,11,3,5,12,17,56,8,23,8,14,12,22,12,7,6,1,15
60591,1414,UC Irvine,2014,94,1414,61,1253,58,H,0,20,49,7,18,14,20,10,27,11,15,6,12,15,22,65,5,16,9,15,19,23,11,12,3,3,17
60592,1414,UC Irvine,2014,96,1414,61,1413,59,A,0,26,49,2,8,7,13,6,29,15,16,4,4,18,19,56,4,14,17,22,10,19,7,7,6,2,18
60593,1414,UC Irvine,2014,103,1414,70,1415,52,H,0,26,58,6,15,12,17,8,30,18,12,10,7,18,16,56,3,11,17,23,14,28,8,17,9,4,16
60594,1414,UC Irvine,2014,108,1414,60,1218,56,A,1,22,58,6,22,10,20,14,27,12,10,4,5,19,16,54,4,17,20,23,12,28,7,8,5,3,17
60595,1414,UC Irvine,2014,115,1414,71,1364,60,H,0,21,47,5,12,24,30,15,21,12,10,5,6,16,23,52,8,20,6,14,13,13,11,10,4,3,24
60596,1414,UC Irvine,2014,117,1414,55,1142,48,H,0,21,49,3,11,10,16,12,21,10,13,6,6,11,17,50,2,14,12,16,14,19,10,12,8,2,14
60597,1414,UC Irvine,2014,122,1414,62,1168,44,A,0,27,49,2,12,6,7,5,27,8,9,4,5,16,15,50,4,15,10,16,11,18,3,10,3,1,12
60598,1414,UC Irvine,2014,124,1414,74,1413,46,H,0,28,60,5,12,13,17,18,30,18,10,6,12,17,14,53,4,19,14,20,10,16,7,9,4,0,16
60599,1414,UC Irvine,2014,129,1414,63,1415,43,N,0,23,52,4,12,13,19,12,25,13,10,6,8,13,15,51,3,12,10,16,13,20,8,12,4,2,16
60735,1415,UC Riverside,2014,12,1415,72,1286,67,H,0,22,46,3,11,25,34,6,24,13,16,5,4,14,28,59,3,15,8,10,7,21,12,13,11,2,24
60736,1415,UC Riverside,2014,19,1415,74,1381,59,A,0,26,58,3,8,19,27,14,22,9,11,8,4,19,17,44,3,13,22,28,6,24,8,17,3,4,21
60737,1415,UC Riverside,2014,46,1415,57,1227,56,H,0,23,55,3,11,8,13,8,28,8,13,5,6,15,22,56,4,15,8,11,7,26,7,10,7,2,14
60738,1415,UC Riverside,2014,73,1415,81,1413,69,A,0,27,49,7,9,20,29,8,25,16,10,6,5,19,21,50,13,30,14,26,8,18,14,14,5,7,23
60739,1415,UC Riverside,2014,82,1415,61,1142,58,H,0,17,40,5,11,22,25,8,23,12,12,1,3,14,22,57,3,17,11,13,12,17,10,3,6,5,19
60740,1415,UC Riverside,2014,94,1415,72,1168,69,H,0,29,56,4,11,10,18,12,26,18,12,3,6,21,23,52,8,16,15,23,5,22,7,6,6,3,16
60741,1415,UC Riverside,2014,117,1415,106,1169,105,H,2,34,72,4,17,34,39,13,26,13,19,11,4,24,34,72,6,13,31,36,13,27,14,21,15,3,28
60742,1415,UC Riverside,2014,122,1415,78,1413,65,H,0,29,53,4,12,16,18,8,26,10,11,7,2,17,26,58,7,16,6,9,8,18,9,11,4,1,16
60966,1416,UCF,2014,13,1416,83,1126,63,H,0,29,66,8,22,17,27,23,32,14,11,4,4,14,22,56,7,20,12,16,5,19,11,9,4,3,21
60967,1416,UCF,2014,17,1416,63,1274,58,A,0,26,59,4,14,7,17,12,31,14,13,7,1,12,23,59,5,22,7,10,7,29,8,12,8,4,16
60968,1416,UCF,2014,33,1416,77,1391,58,H,0,28,49,5,16,16,29,12,29,18,18,8,0,22,20,49,7,22,11,22,5,19,12,10,7,2,25
60969,1416,UCF,2014,37,1416,79,1224,64,H,0,26,56,14,31,13,23,12,24,21,12,12,6,19,23,60,4,13,14,25,19,23,15,14,9,2,17
60970,1416,UCF,2014,43,1416,104,1239,64,H,0,38,63,13,28,15,20,14,29,20,12,8,4,16,27,63,5,17,5,13,12,16,12,14,8,2,17
60971,1416,UCF,2014,48,1416,90,1434,62,H,0,31,60,11,19,17,25,9,25,16,8,12,3,14,20,51,9,28,13,17,6,23,10,17,2,2,24
60972,1416,UCF,2014,61,1416,78,1396,76,H,0,30,61,3,13,15,24,16,25,14,11,8,4,14,29,63,5,13,13,17,10,17,9,11,5,5,19
60973,1416,UCF,2014,103,1416,75,1378,74,A,0,29,57,3,9,14,20,12,18,16,9,6,9,15,26,53,6,17,16,20,11,20,14,11,5,4,13
60974,1416,UCF,2014,114,1416,67,1353,65,H,0,21,54,6,19,19,30,10,23,11,12,11,6,16,27,61,6,18,5,10,14,27,12,17,5,2,25
60975,1416,UCF,2014,123,1416,104,1222,83,H,0,36,66,11,30,21,27,14,26,17,12,5,9,18,30,67,7,23,16,25,15,18,16,10,7,1,22
60976,1416,UCF,2014,128,1416,94,1396,90,N,2,33,74,9,26,19,32,21,29,10,16,6,14,22,34,77,9,18,13,26,15,24,22,10,9,6,23
61225,1417,UCLA,2014,4,1417,72,1180,67,H,0,29,63,5,14,9,13,8,30,16,11,8,4,15,24,63,5,23,14,20,11,28,11,11,4,0,16
61226,1417,UCLA,2014,8,1417,91,1324,60,H,0,32,61,5,21,22,29,15,34,21,12,11,5,14,20,65,6,25,14,15,11,17,10,14,9,3,20
61227,1417,UCLA,2014,14,1417,86,1170,50,H,0,30,55,6,12,20,29,11,29,19,10,16,2,9,21,62,7,30,1,2,12,17,7,18,8,0,19
61228,1417,UCLA,2014,18,1417,81,1287,70,H,0,30,61,6,18,15,19,11,25,23,9,9,6,18,23,62,10,28,14,21,14,22,15,13,6,2,16
61229,1417,UCLA,2014,20,1417,106,1151,65,H,0,44,70,4,9,14,21,11,37,23,11,11,7,12,26,74,9,30,4,11,15,18,11,15,8,2,16
61230,1417,UCLA,2014,24,1417,105,1305,84,N,0,34,56,10,20,27,29,8,23,21,13,10,3,23,27,60,11,24,19,25,14,14,14,16,6,1,21
61231,1417,UCLA,2014,25,1417,95,1321,79,N,0,35,55,13,17,12,20,6,23,18,10,10,1,23,23,50,12,32,21,27,7,19,14,14,1,0,16
61232,1417,UCLA,2014,29,1417,89,1364,76,H,0,28,53,6,17,27,36,10,20,19,7,13,3,12,28,53,13,26,7,12,8,21,19,17,4,1,23
61233,1417,UCLA,2014,40,1417,95,1341,71,H,0,34,53,7,15,20,28,6,25,20,8,13,4,21,25,56,9,26,12,22,13,17,12,17,5,1,20
61234,1417,UCLA,2014,48,1417,83,1451,60,H,0,31,63,3,9,18,22,13,29,20,10,7,2,16,22,56,4,22,12,20,8,20,11,13,6,2,16
61235,1417,UCLA,2014,54,1417,75,1104,67,H,0,28,59,3,9,16,20,12,25,18,14,9,4,15,23,52,9,22,12,17,4,22,7,16,10,3,20
61236,1417,UCLA,2014,62,1417,107,1425,73,H,0,41,71,11,23,14,18,10,31,22,10,11,1,21,26,62,5,19,16,30,11,24,15,17,6,7,19
61237,1417,UCLA,2014,69,1417,87,1113,72,H,0,27,59,7,12,26,35,11,31,12,10,8,2,21,24,56,10,25,14,23,5,24,10,14,5,3,26
61238,1417,UCLA,2014,73,1417,69,1160,56,A,0,26,66,6,25,11,18,15,26,12,11,12,2,15,20,50,5,17,11,19,7,30,11,17,5,5,17
61239,1417,UCLA,2014,80,1417,91,1390,74,H,0,34,65,5,13,18,25,11,22,23,6,15,5,22,22,57,9,24,21,29,18,24,14,19,3,2,16
61240,1417,UCLA,2014,83,1417,76,1143,64,H,0,26,58,5,9,19,24,10,29,14,12,5,5,17,20,58,4,21,20,27,12,26,10,12,4,4,20
61241,1417,UCLA,2014,87,1417,70,1332,68,A,0,23,51,3,12,21,25,10,19,14,16,9,3,18,21,53,8,24,18,19,9,15,12,15,8,3,21
61242,1417,UCLA,2014,96,1417,83,1425,73,A,0,24,60,10,20,25,29,13,24,18,9,8,3,13,27,58,8,24,11,21,12,26,15,15,5,6,20
61243,1417,UCLA,2014,101,1417,92,1160,74,H,0,35,62,11,22,11,12,8,29,25,11,6,6,13,28,61,7,23,11,15,8,19,17,12,7,2,13
61244,1417,UCLA,2014,103,1417,80,1428,66,H,0,31,58,7,13,11,17,11,27,16,9,7,3,17,23,55,7,22,13,19,9,20,15,13,6,4,17
61245,1417,UCLA,2014,107,1417,86,1143,66,A,0,33,58,8,16,12,22,7,23,21,6,8,2,17,24,55,7,18,11,18,9,25,17,13,3,3,20
61246,1417,UCLA,2014,118,1417,74,1333,69,H,0,24,59,5,13,21,23,9,22,19,6,11,1,19,24,51,7,21,14,23,9,27,14,16,1,3,20
61247,1417,UCLA,2014,122,1417,91,1449,82,A,0,32,59,6,14,21,27,9,20,18,8,9,2,14,31,56,9,19,11,15,6,22,16,13,4,0,18
61248,1417,UCLA,2014,129,1417,82,1332,63,N,0,30,53,8,16,14,21,8,26,18,14,9,2,13,24,55,8,26,7,10,8,21,9,17,6,2,22
61249,1417,UCLA,2014,130,1417,84,1390,59,N,0,30,46,3,13,21,30,8,27,15,11,8,2,22,20,51,6,21,13,19,8,14,9,12,4,0,22
61250,1417,UCLA,2014,131,1417,75,1112,71,N,0,25,58,4,12,21,25,8,30,16,8,4,3,13,28,61,9,22,6,16,8,29,16,7,7,3,15
61438,1418,ULL,2014,8,1418,92,1270,66,H,0,35,68,6,17,16,26,14,32,11,10,14,5,16,23,69,11,26,9,12,16,25,9,17,8,5,18
61439,1418,ULL,2014,19,1418,84,1324,75,N,0,25,53,9,20,25,39,16,26,16,16,5,5,17,28,64,8,23,11,16,12,21,13,13,6,2,29
61440,1418,ULL,2014,20,1418,73,1157,69,A,0,26,51,12,26,9,17,7,29,16,23,7,4,20,25,69,4,14,15,26,21,24,8,16,11,1,20
61441,1418,ULL,2014,23,1418,105,1322,74,H,0,33,62,10,21,29,46,13,37,14,18,8,5,24,25,65,4,25,20,30,7,24,12,14,8,7,28
61442,1418,ULL,2014,30,1418,89,1256,80,A,0,31,62,5,12,22,31,12,33,9,13,7,7,19,32,77,4,20,12,21,20,26,11,10,10,6,24
61443,1418,ULL,2014,40,1418,79,1222,76,H,1,26,57,7,19,20,33,14,19,14,15,5,3,18,27,51,4,11,18,23,9,23,14,20,6,10,25
61444,1418,ULL,2014,68,1418,90,1426,70,H,0,25,55,9,22,31,39,10,26,16,13,12,9,22,24,61,5,20,17,22,13,24,9,15,5,4,26
61445,1418,ULL,2014,70,1418,81,1402,58,H,0,27,48,8,14,19,29,7,18,16,9,12,2,11,23,46,3,11,9,11,5,20,10,18,5,6,23
61446,1418,ULL,2014,75,1418,72,1407,59,A,0,26,48,6,15,14,17,6,26,15,16,8,4,18,23,56,5,17,8,18,14,19,11,14,10,3,14
61447,1418,ULL,2014,89,1418,66,1419,50,H,0,27,53,2,7,10,16,9,25,12,6,7,4,13,19,54,6,14,6,9,10,21,12,9,4,4,15
61448,1418,ULL,2014,94,1418,92,1426,89,A,0,32,62,9,21,19,37,13,28,17,18,4,2,25,31,64,8,24,19,31,13,27,13,15,6,4,28
61449,1418,ULL,2014,96,1418,67,1402,66,A,0,22,59,4,16,19,21,18,16,8,12,5,0,17,24,47,3,10,15,23,9,20,12,15,5,6,19
61450,1418,ULL,2014,101,1418,93,1114,87,H,2,26,55,8,26,33,48,9,27,11,15,9,9,22,32,77,6,22,17,25,19,25,10,15,5,3,31
61451,1418,ULL,2014,103,1418,85,1117,67,H,0,31,59,7,16,16,24,13,27,15,18,9,4,22,21,51,6,19,19,28,7,16,12,16,9,1,22
61452,1418,ULL,2014,108,1418,78,1407,63,H,0,31,57,5,14,11,17,12,23,14,13,5,4,19,21,54,7,24,14,26,16,19,7,13,6,0,18
61453,1418,ULL,2014,118,1418,102,1375,76,H,0,37,60,8,12,20,35,21,26,17,14,4,5,22,22,58,10,24,22,29,12,15,11,11,3,7,29
61454,1418,ULL,2014,124,1418,77,1117,76,A,0,28,61,9,24,12,20,16,24,9,16,5,5,26,25,57,9,17,17,25,13,22,11,12,8,2,19
61455,1418,ULL,2014,130,1418,91,1426,85,N,0,30,64,12,21,19,30,13,30,18,8,3,8,22,27,59,11,22,20,27,7,27,14,9,2,7,23
