,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WTeam_Name,WRank,WSchool,WConference,Wins_y,Losses_y,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LTeam_Name,LRank,LSchool,LConference,LWinsKP,Losses,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank
1523,2016_1345_1433,0.5,1345,1433,2016,13.14705882,26,8,0.4717171717,0.3684210526,0.7424460432,40.82352941,17.58823529,11.94117647,4.264705882,4.647058824,17.17647059,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,3.2352941139999998,2,-2,0.02133909989999999,0.012513271599999931,0.052387563699999966,3.470588229999997,3.23529411,0.5,-4.529411765000001,0.8235294120000001,-2.3823529400000005,purdue,17,Purdue,B10,20,6,,0.8905,109.8,68,91.5,7,69.3,161,-0.023,232,0.6213,60,106.5,46,102.0,85,0.4281,270,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-22
1524,2016_1355_1433,0.5,1355,1433,2016,7.032258065,24,7,0.44739819,0.3615384615,0.7423398329,37.51612903,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.8795066410000003,0,-3,-0.0029798818000000282,0.0056306804999999285,0.052281353400000063,0.1631878499999999,-3.0626186000000004,0.30075901000000016,-4.181214421,-1.694497154,0.4089184099999983,south dakota st.,70,South Dakota St.,Sum,20,6,,0.7492,110.1,58,100.1,103,69.8,143,-0.012,208,0.5198,146,103.3,186,102.6,110,0.5783,88,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,31
1525,2016_1371_1433,0.5,1371,1433,2016,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.8511586449999986,1,-2,-0.0001973800000000248,-0.003377240000000004,-0.024238911500000012,2.677361849999997,-0.8074866299999996,2.40730838,-1.521390374000001,0.8431372550000003,-0.89215686,seton hall,36,Seton Hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.028,246,0.6094,70,103.6,168,99.7,8,0.426,272,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-3
1526,2016_1372_1433,0.5,1372,1433,2016,15.28571429,23,5,0.4865525672,0.374789916,0.7436823105,33.78571429,18.35714286,12.57142857,8.357142857000001,3.285714286,20.92857143,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,5.373949584,-1,-5,0.036174495400000006,0.01888213499999997,0.05362383100000001,-3.5672268900000006,4.00420168,1.1302521,-0.43697478999999895,-0.5378151259999999,1.3697479,stephen f. austin,94,Stephen F. Austin,Slnd,18,5,,0.6942,107.3,106,99.9,97,68.1,226,0.057,59,0.3853,298,101.5,286,105.7,292,0.6367,42,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,55
1527,2016_1380_1433,0.5,1380,1433,2016,1.870967742,19,12,0.4359977641,0.3446969697,0.6734104045999999,35.41935484,10.32258065,11.32258065,7.35483871,3.322580645,19.74193548,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-8.040796964,-5,2,-0.01438030770000004,-0.01121081130000007,-0.016648074900000087,-1.9335863400000048,-4.0303605299999985,-0.11859581999999945,-1.4392789369999999,-0.5009487670000001,0.18311194999999714,southern,205,Southern,SWAC,17,8,,0.4072,101.2,214,104.5,197,69.0,175,0.077,30,0.3391,333,99.2,346,105.1,263,0.6049,65,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,166
1528,2016_1386_1433,0.5,1386,1433,2016,7.676470588,27,7,0.4543670265,0.3269230769,0.7126137841,38.58823529,15.11764706,10.11764706,5.147058824,3.382352941,16.02941176,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.235294118,3,-3,0.0039889546999999905,-0.028984704100000036,0.02255530459999999,1.235294109999998,0.7647058799999993,-1.3235294100000008,-3.647058823,-0.4411764709999999,-3.529411770000003,saint joseph's,35,Saint Joseph's,A10,21,4,,0.8344,110.6,54,96.1,44,70.8,96,0.056,61,0.5363,124,103.8,162,102.5,102,0.5106,178,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-4
1529,2016_1392_1433,0.5,1392,1433,2016,10.26666667,24,6,0.4768099548,0.3752417795,0.668989547,38.33333333,16.3,11.66666667,5.9,4.6,16.23333333,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.3549019639999997,0,-4,0.02643188299999999,0.019333998500000005,-0.021068932499999967,0.98039215,1.9470588200000003,0.22549019999999945,-2.894117647,0.7764705879999996,-3.3254902000000013,stony brook,54,Stony Brook,AE,22,4,,0.7916,107.0,110,95.2,31,67.2,270,0.033,104,0.3956,288,102.5,229,106.4,324,0.6443,35,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,15
1530,2016_1393_1433,0.5,1393,1433,2016,4.5,19,13,0.4265033408,0.3608247423,0.68288854,35.53125,14.0625,12.125,8.09375,4.0625,16.5625,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.4117647060000005,-5,3,-0.02387473100000004,0.004916961299999911,-0.0071699395,-1.8216911800000022,-0.2904411800000002,0.6838235299999997,-0.7003676470000002,0.23897058799999996,-2.996323530000001,syracuse,31,Syracuse,ACC,18,8,,0.847,111.8,36,96.3,47,64.6,338,-0.015,214,0.6547,39,107.4,20,101.6,68,0.5104,180,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-8
1531,2016_1396_1433,0.5,1396,1433,2016,1.21875,21,11,0.4047010731,0.3396481732,0.6843100189,36.75,13.53125,9.15625,5.34375,3.125,16.125,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-8.693014706,-3,1,-0.04567699869999997,-0.01625960780000002,-0.005748460600000005,-0.6029411800000021,-0.8216911800000002,-2.2849264700000003,-3.4503676469999998,-0.6985294120000001,-3.433823530000001,temple,86,Temple,Amer,16,8,,0.7183,106.0,130,97.8,62,66.3,306,0.093,24,0.6082,72,105.8,65,101.9,79,0.524,162,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,47
1532,2016_1400_1433,0.5,1400,1433,2016,3.28125,20,12,0.431619256,0.3389057751,0.6648275861999999,34.53125,11.46875,10.375,5.15625,4.375,20.75,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-6.6305147060000005,-4,2,-0.0187588158,-0.017002005900000058,-0.025230893300000057,-2.821691180000002,-2.88419118,-1.0661764700000005,-3.6378676469999998,0.5514705879999999,1.1911764699999985,texas,24,Texas,B12,16,9,,0.8669,111.6,40,94.8,26,65.9,319,-0.004,182,0.7429,2,108.6,4,99.0,5,0.6012,70,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-15
1533,2016_1401_1433,0.5,1401,1433,2016,10.38235294,26,8,0.4494047619,0.3503355705,0.6728476820999999,38.88235294,16.88235294,11.79411765,6.9117647060000005,3.764705882,18.08823529,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,0.470588234000001,2,-2,-0.0009733099000000524,-0.005572210500000063,-0.017210797400000092,1.5294117599999952,2.5294117600000003,0.3529411800000002,-1.882352941,-0.05882353000000017,-1.4705882400000014,texas a&m,22,Texas A&M,SEC,18,7,,0.878,111.4,44,93.8,18,68.8,184,-0.021,224,0.6632,32,107.0,34,100.8,42,0.5541,127,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-17
1534,2016_1403_1433,0.5,1403,1433,2016,2.548387097,19,12,0.4470588235,0.3442940039,0.7459016393000001,34.16129032,13.03225806,11.96774194,5.870967742,4.193548387,18.48387097,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-7.363377609,-5,2,-0.003319248299999966,-0.011613777100000056,0.0558431598000001,-3.191650860000003,-1.32068312,0.5265654699999995,-2.923149905,0.3700189749999998,-1.0749525599999998,texas tech,41,Texas Tech,B12,15,9,,0.8248,111.3,46,97.2,52,67.7,248,0.018000000000000002,130,0.7166,6,108.4,9,100.0,14,0.5117,176,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,2
1535,2016_1409_1433,0.5,1409,1433,2016,4.322580645,20,11,0.4439486893,0.3292682927,0.6778242678,35.03225806,13.70967742,10.80645161,6.806451612999999,2.677419355,17.70967742,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-5.589184060999999,-4,1,-0.006429382500000025,-0.026639488300000014,-0.012234211699999942,-2.3206831200000053,-0.64326376,-0.6347248600000004,-1.987666034000001,-1.146110057,-1.8491461100000033,tulsa,47,Tulsa,Amer,16,9,,0.8113,110.7,53,97.5,58,69.2,166,-0.02,222,0.632,56,105.9,63,101.1,51,0.5345,152,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,8
1536,2016_1421_1433,0.5,1421,1433,2016,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-4.4601518030000005,-4,1,-1.3517700000020838e-05,-0.033747632000000034,0.010999721599999956,-0.352941180000002,-2.35294118,1.7201138500000006,0.4316888050000003,-0.59772296,-1.8814041800000003,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,94
1537,2016_1423_1433,0.5,1423,1433,2016,6.3666666670000005,23,7,0.4550408719,0.34094616640000003,0.7036474164000001,37.23333333,13.23333333,11.43333333,6.9,4.166666667,23.86666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-3.5450980389999986,-1,-3,0.004662800099999975,-0.014961614600000006,0.01358893690000007,-0.11960785000000128,-1.1196078499999995,-0.007843140000000305,-1.894117647,0.34313725500000025,4.307843139999999,unc wilmington,65,UNC Wilmington,CAA,20,5,,0.7557,109.5,69,99.3,83,72.5,43,0.0,170,0.489,175,104.4,121,104.8,241,0.4302,265,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,26
1538,2016_1425_1433,0.5,1425,1433,2016,6.090909091,21,12,0.4575539568,0.3851851852000001,0.6784260515999999,39.45454545,14.87878788,12.21212121,6.333333333,5.454545455,17.45454545,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-3.8208556149999993,-3,2,0.007175884999999994,0.029277404200000082,-0.011632427900000077,2.101604269999996,0.5258467000000007,0.7709447399999991,-2.4607843140000005,1.6310160429999998,-2.1042780800000003,usc,26,USC,P12,18,7,,0.8553,112.6,31,96.5,49,72.9,38,-0.019,220,0.6396,54,106.3,48,101.2,56,0.4711,223,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,-13
1539,2016_1428_1433,0.5,1428,1433,2016,7.484848485,25,8,0.4838885855,0.3604651163,0.7169274538,36.84848485,15.27272727,12.15151515,5.272727273,4.212121212,15.66666667,9.911764706,24,10,0.4503780718,0.35590778100000003,0.6900584795,37.35294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353,-2.426916221,1,-2,0.033510513699999966,0.004557335299999965,0.02686897430000001,-0.5044563300000036,0.9197860900000006,0.7103386799999996,-3.5213903739999997,0.3885917999999995,-3.892156860000002,utah,40,Utah,P12,19,7,,0.8274,112.7,30,98.3,69,67.5,258,0.058,57,0.647,48,106.1,58,100.6,36,0.5083,184,vcu,39,VCU,A10,18,7,,0.8304,108.5,82,94.5,22,70.9,93,-0.066,314,0.5237,142,103.9,153,103.1,136,0.5112,177,1
1540,2016_1112_1435,0.5,1112,1435,2016,12.21212121,25,8,0.4817898023,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,2.8058712099999994,6,-5,0.021220251399999945,-0.005926931000000024,0.023848232299999883,1.6799242399999983,-0.42234848000000014,1.1306818199999995,0.5965909089999997,-0.7433712119999996,-0.9128787900000006,arizona,14,Arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,-14
1541,2016_1122_1435,0.5,1122,1435,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-11.769886364000001,-3,4,-0.0011248040000000348,-0.039849752800000034,-0.028853687600000063,-2.6837121200000027,-2.058712119999999,2.8579545500000005,2.596590909,-2.773674242,-1.488636360000001,austin peay,242,Austin Peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,214
1542,2016_1124_1435,0.5,1124,1435,2016,6.6875,21,11,0.4632829374,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-2.71875,2,-2,0.0027133865000000252,-0.014904302900000001,0.028243601100000012,-1.78125,2.15625,1.125,3.40625,-1.5625,0.28125,baylor,38,Baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,10
1543,2016_1138_1435,0.5,1138,1435,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-8.7395833333,0,1,-0.0263187863999999,-0.05331679480000001,0.010372583200000007,0.2556818199999995,-2.3920454499999995,2.1306818199999995,2.4147727270000012,-2.046401515,2.1477272700000007,buffalo,148,Buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.058,54,0.5531,100,106.0,61,104.0,194,0.5635,108,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,120
1544,2016_1139_1435,0.5,1139,1435,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.774193548,3.35483871,19.90322581,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,0.01310483900000037,2,-3,0.005095685199999978,-0.001845974900000047,0.03241486839999996,-2.143145160000003,-0.5826612900000008,-1.4616935499999997,2.4616935479999995,-2.17641129,0.7782258099999986,butler,46,Butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022,228,0.5968,76,104.3,131,100.8,40,0.4172,283,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,18
1545,2016_1143_1435,0.5,1143,1435,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-1.3153409089999997,4,-3,0.0003554889999999866,-0.01981832250000004,-0.042618869799999966,1.4071969700000009,-1.967803030000001,0.5246212099999994,-0.19128787899999988,-0.7130681819999998,1.5416666700000017,california,32,California,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059,304,0.6218,58,106.2,52,101.7,73,0.4541,237,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,4
1546,2016_1151_1435,0.5,1151,1435,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-1.71875,8,-8,-0.009952266900000006,-0.0274620183,0.03359119470000005,-3.125,-0.96875,0.5,3.03125,-0.78125,-1.6875,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,52
1547,2016_1153_1435,0.5,1153,1435,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,0.90625,3,-3,-0.0330370834,-0.04326809589999997,0.0048468428000000285,0.8125,0.53125,-0.625,3.625,0.28125,-3.5,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,-1
1548,2016_1160_1435,0.5,1160,1435,2016,4.75,21,11,0.4212454212,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-4.65625,2,-2,-0.039324129700000036,0.0008484327999999652,0.03788186859999998,3.75,-1.46875,1.78125,0.875,-0.5,-0.40625,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,35
1549,2016_1163_1435,0.5,1163,1435,2016,10.32352941,24,10,0.4594180704,0.3621212121,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,0.9172794100000008,5,-3,-0.001151480500000024,-0.02636799649999999,0.08754574469999997,-2.033088239999998,-1.0845588199999998,-0.5698529400000005,1.3933823529999998,-0.5018382350000001,-1.125,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,-5
1550,2016_1173_1435,0.5,1173,1435,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-2.03125,6,-6,-0.001018989100000034,-0.04171501510000003,-0.026426386500000062,0.09375,-0.25,1.375,1.59375,-1.09375,-0.0625,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,9
1551,2016_1181_1435,0.5,1181,1435,2016,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-0.01231060599999978,4,-3,-0.0016446016000000176,-0.001637122599999985,0.02319309599999997,-2.229166669999998,-1.45265152,-1.8087121210000008,2.0814393939999976,-1.3494318180000002,-2.488636360000001,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,-17
1552,2016_1192_1435,0.5,1192,1435,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-11.083669355,-2,1,-0.004186572200000015,-0.023821461400000018,-0.00013847639999997607,-5.4334677399999975,-0.8407258100000004,1.3125,3.04233871,-3.015120968,2.4556451599999995,fairleigh dickinson,273,Fairleigh Dickinson,NEC,13,12,,0.2729,103.7,165,112.9,329,72.6,42,0.066,44,0.3371,334,99.2,345,105.2,266,0.5659,105,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,245
1553,2016_1195_1435,0.5,1195,1435,2016,2.7241379310000005,16,13,0.4695752009,0.3458823529,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.0344827589999985,19.62068966,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-6.682112069,-3,0,0.009005650000000032,-0.042606855700000064,-0.05391871609999999,0.8512931000000066,-2.0409482800000003,0.3125,1.825431034,-1.4967672410000006,0.49568966,florida gulf coast,201,Florida Gulf Coast,ASun,15,12,,0.4161,100.9,222,103.9,183,68.5,194,-0.053,293,0.4168,264,103.8,163,106.9,338,0.4965,195,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,173
1554,2016_1201_1435,0.5,1201,1435,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,9.40625,19,13,0.4605695509,0.38848920859999997,0.6990291262,38.5625,14.9375,11.6875,4.3125,5.53125,19.125,-5.9375,4,-4,-0.03008551380000002,-0.04548579560000005,-0.003083180299999988,-1.53125,-1.875,-1.0625,3.84375,-1.8125,3.125,fresno st.,132,Fresno St.,MWC,16,9,,0.5696,102.7,188,100.2,106,69.6,152,0.039,88,0.5088,157,102.2,250,101.9,82,0.4596,231,vanderbilt,28,Vanderbilt,SEC,15,10,,0.8518,109.0,75,93.6,16,69.6,149,-0.104,344,0.6736,25,106.9,35,100.4,25,0.6189,58,104
